Date,0
2015-01-01,94.63165530424823
2015-01-02,97.07277839411262
2015-01-05,93.50039801278001
2015-01-06,84.95982940812712
2015-01-07,83.92274657056032
2015-01-08,83.66501938293912
2015-01-09,76.02107717177236
2015-01-12,75.96832221958957
2015-01-13,78.67821739824981
2015-01-14,86.47692345460618
2015-01-15,85.8202884098929
2015-01-16,84.23499465429035
2015-01-19,97.27461346855372
2015-01-20,93.56111796852196
2015-01-21,83.02211051383284
2015-01-22,82.61609178887483
2015-01-23,78.972245470469
2015-01-27,81.72009330191881
2015-01-28,85.63191164704648
2015-01-29,90.4377701217864
2015-01-30,89.86803728680749
2015-02-02,98.40842224121221
2015-02-03,101.75116346917557
2015-02-04,105.01397470248816
2015-02-05,103.86257197945739
2015-02-06,109.3423796869258
2015-02-09,99.05006346022415
2015-02-10,109.40003778779086
2015-02-11,108.85981885976628
2015-02-12,106.38451823759283
2015-02-13,110.21207367889508
2015-02-16,103.22804006949951
2015-02-18,104.09181536689508
2015-02-19,103.14491839283278
2015-02-20,102.98591032408947
2015-02-23,105.33062846590138
2015-02-24,103.38788052721702
2015-02-25,101.75008393132407
2015-02-26,103.27271389096128
2015-02-27,104.68636890662577
2015-03-02,95.10370258494416
2015-03-03,97.30042974790297
2015-03-04,99.43525503384254
2015-03-05,98.17628953187472
2015-03-09,99.58701551601021
2015-03-10,94.74422264066573
2015-03-11,94.5038907448899
2015-03-12,99.08175351099246
2015-03-13,103.03870428799175
2015-03-16,103.45725474868115
2015-03-17,114.26980769353762
2015-03-18,116.44677419718184
2015-03-19,108.55207225504122
2015-03-20,104.15647476636059
2015-03-23,105.94008488899095
2015-03-24,105.89107945896671
2015-03-25,107.53778957455495
2015-03-26,105.7267020055815
2015-03-27,109.76280343029259
2015-03-30,109.26879467035857
2015-03-31,107.09051181951844
2015-04-01,106.4922823890399
2015-04-06,108.56260513619955
2015-04-07,108.9477372334735
2015-04-08,118.10729370779006
2015-04-09,112.02139698967724
2015-04-10,111.27530411469368
2015-04-13,111.93038029601044
2015-04-15,106.69524166628736
2015-04-16,107.65413247116305
2015-04-17,104.09664102270187
2015-04-20,104.0988755391376
2015-04-21,109.8519730937548
2015-04-22,101.76878974644802
2015-04-23,107.65343926437137
2015-04-24,108.77777310999639
2015-04-27,106.24251461401946
2015-04-28,103.24620555999158
2015-04-29,100.27013866002704
2015-04-30,98.32237288507699
2015-05-04,105.1834653604069
2015-05-05,105.41052793528448
2015-05-06,107.19873703715882
2015-05-07,100.69054374040141
2015-05-08,99.61478387152448
2015-05-11,100.92359884032521
2015-05-12,107.14159953027988
2015-05-13,108.25114789411252
2015-05-14,109.63904882075528
2015-05-15,110.78512301625503
2015-05-18,110.36042563330685
2015-05-19,110.65798634587529
2015-05-20,108.48772239166985
2015-05-21,102.63738040387642
2015-05-22,108.29479427902763
2015-05-25,112.8224319904109
2015-05-26,114.40670749382843
2015-05-27,112.88601390416767
2015-05-28,116.72544482629684
2015-05-29,113.05682206445351
2015-06-01,112.42058074766172
2015-06-02,111.29578377601115
2015-06-03,109.78445197692275
2015-06-04,105.94468180840265
2015-06-05,106.8155148145678
2015-06-08,103.69229917092632
2015-06-09,104.58481485225445
2015-06-10,104.16534381030081
2015-06-11,102.93334865391596
2015-06-12,103.80289066069696
2015-06-15,106.57380126364492
2015-06-16,104.81343395180622
2015-06-17,108.73002208735076
2015-06-18,110.66764557730775
2015-06-19,111.48130954964486
2015-06-22,109.89619509534523
2015-06-23,109.15021927522713
2015-06-24,109.34922683214364
2015-06-25,114.28848061896025
2015-06-26,112.63141585987469
2015-06-29,111.59494073927846
2015-06-30,112.8998045552392
2015-07-01,114.81755265416817
2015-07-02,110.20834437268562
2015-07-03,116.62146819054928
2015-07-06,116.93862557339267
2015-07-07,119.21037262815324
2015-07-08,117.08823777427367
2015-07-09,118.46542902325709
2015-07-10,117.33522515969864
2015-07-13,119.52885266752429
2015-07-14,125.74002751074613
2015-07-15,121.92529291750054
2015-07-16,119.83210713920599
2015-07-17,122.50438526447672
2015-07-20,130.6440285915681
2015-07-21,136.7027781500077
2015-07-22,128.97937245878006
2015-07-23,131.31352698293304
2015-07-24,129.21530020777942
2015-07-27,130.05338860108358
2015-07-28,127.63605670052078
2015-07-29,125.01291246228385
2015-07-30,123.18652128811027
2015-07-31,124.03264174358625
2015-08-03,123.68747971900859
2015-08-04,125.10115924709541
2015-08-05,138.03561891103487
2015-08-06,140.1456491788804
2015-08-07,140.81131264109612
2015-08-10,137.23744635332633
2015-08-11,135.05792121557303
2015-08-12,137.02749370571496
2015-08-13,131.23481104356517
2015-08-14,133.05792851856106
2015-08-17,140.12191301482792
2015-08-18,140.27156919044353
2015-08-19,134.67555602171743
2015-08-20,135.48619643375065
2015-08-21,134.5479594285958
2015-08-24,116.87285620566567
2015-08-25,114.57888509719089
2015-08-26,117.72837482236713
2015-08-27,125.81149043904466
2015-08-28,122.53136816871287
2015-08-31,115.03114595746368
2015-09-01,113.461490802915
2015-09-02,126.02799480315129
2015-09-03,130.00618895477808
2015-09-04,131.61151650332397
2015-09-07,124.82535542562279
2015-09-08,125.42348912532094
2015-09-09,125.75744065183993
2015-09-10,131.94944795935254
2015-09-11,132.88524233385004
2015-09-14,132.871109803637
2015-09-15,131.9145969096159
2015-09-16,124.00955067699407
2015-09-18,126.5925988402164
2015-09-21,131.10057367583943
2015-09-22,130.83955658868192
2015-09-23,129.08551170958515
2015-09-24,128.68657171229654
2015-09-28,127.05639297485455
2015-09-29,128.1938181702301
2015-09-30,124.69996879539124
