Date,ABB.NS,ADANIENT.NS,ADANIPORTS.NS,AMBUJACEM.NS,APOLLOHOSP.NS,ASHOKLEY.NS,ASIANPAINT.NS,AUROPHARMA.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJAJHLDNG.NS,BAJFINANCE.NS,BANKBARODA.NS,BERGEPAINT.NS,BHARATFORG.NS,BHARTIARTL.NS,BHEL.NS,BOSCHLTD.NS,BPCL.NS,CANBK.NS,CHOLAFIN.NS,CIPLA.NS,COALINDIA.NS,COLPAL.NS,DABUR.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GAIL.NS,GODREJCP.NS,GRASIM.NS,HAVELLS.NS,HCLTECH.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDUNILVR.NS,ICICIBANK.NS,ICICIPRULI.NS,IDFCFIRSTB.NS,INDUSINDBK.NS,INFY.NS,IOC.NS,ITC.NS,JINDALSTEL.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,LUPIN.NS,M&M.NS,MUTHOOTFIN.NS,NESTLEIND.NS,NTPC.NS,OIL.NS,ONGC.NS,PIDILITIND.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,SHREECEM.NS,SIEMENS.NS,SRF.NS,SUNPHARMA.NS,TATACHEM.NS,TATACONSUM.NS,TATAMOTORS.NS,TATAPOWER.NS,TATASTEEL.NS,TECHM.NS,TITAN.NS,TORNTPHARM.NS,TVSMOTOR.NS,UBL.NS,ULTRACEMCO.NS,VEDL.NS,WIPRO.NS,YESBANK.NS
2016-10-26,922.9489135742188,35.922611236572266,290.34912109375,216.33963012695312,1290.617431640625,36.75373077392578,1040.97607421875,765.3934936523438,480.20245361328125,2220.103515625,331.5172424316406,1890.9892578125,111.5585708618164,136.55458068847656,206.63546752929688,408.03485107421875,272.28131103515625,85.50601196289062,20325.353515625,127.19729614257812,53.296104431152344,223.22616577148438,542.874755859375,149.9170684814453,760.2321166992188,269.2449645996094,1191.933837890625,609.7345581054688,2275.95361328125,57.489131927490234,487.9488525390625,712.660400390625,382.6132507324219,306.6262512207031,287.2428894042969,2552.543212890625,724.8999633789062,241.2078399658203,305.43182373046875,75.28935241699219,1141.27099609375,395.7926330566406,59.49323654174805,176.3370819091797,75.7790298461914,150.5810546875,806.771240234375,855.6395874023438,1430.4486083984375,602.4656372070312,308.0130615234375,304.5621337890625,89.3822021484375,84.58206939697266,117.91319274902344,338.785400390625,63.61128234863281,230.96722412109375,236.6131134033203,16204.625,658.9576416015625,355.2018737792969,684.0160522460938,185.68336486816406,132.1851043701172,520.6752319335938,71.27478790283203,29.977018356323242,312.7669982910156,363.3697509765625,701.0972900390625,380.1820068359375,848.2242431640625,3789.853759765625,67.99040985107422,82.40425872802734,250.52345275878906
2016-10-27,932.3052368164062,35.73579788208008,290.25396728515625,211.72836303710938,1292.9000244140625,35.78432083129883,1006.0790405273438,767.4833374023438,478.3311462402344,2171.00732421875,325.5502624511719,1874.2178955078125,107.32316589355469,134.70626831054688,206.1587677001953,400.8041687011719,276.9093322753906,84.86148834228516,20095.150390625,127.30077362060547,53.42330551147461,220.43960571289062,550.4871826171875,148.508544921875,767.8185424804688,263.6186828613281,1192.6812744140625,625.2492065429688,2282.762939453125,57.87460708618164,488.1805419921875,702.762939453125,384.78363037109375,302.50457763671875,290.2096862792969,2473.854736328125,722.7069091796875,246.31964111328125,299.42620849609375,74.37295532226562,1119.5736083984375,391.6169738769531,57.91106033325195,179.5499267578125,75.18740844726562,147.75584411621094,801.8997802734375,851.5987548828125,1404.8729248046875,598.2313232421875,302.4174499511719,309.5396728515625,89.29388427734375,84.67446899414062,118.19769287109375,338.9766845703125,63.61128234863281,229.794921875,233.54969787597656,16082.03515625,647.4747924804688,347.89691162109375,691.6089477539062,182.53761291503906,125.23038482666016,512.767578125,70.12876892089844,29.86797332763672,306.15020751953125,357.2257080078125,637.9815673828125,391.7315368652344,846.3787231445312,3793.703857421875,67.39964294433594,80.68295288085938,243.40725708007812
2016-10-28,952.3294677734375,35.709110260009766,292.1572265625,210.03170776367188,1301.5450439453125,38.039283752441406,991.6663818359375,771.188232421875,479.5622863769531,2239.090087890625,337.0210266113281,1906.97265625,104.19029998779297,137.52273559570312,204.49046325683594,414.1424865722656,273.2668762207031,85.29116821289062,19808.58203125,125.8802490234375,53.211307525634766,229.3895263671875,540.5252685546875,152.4994354248047,798.1227416992188,264.57159423828125,1196.1392822265625,632.5175170898438,2238.78369140625,57.608768463134766,497.156005859375,707.7116088867188,384.17022705078125,298.1485900878906,291.8205261230469,2502.373779296875,719.4386596679688,239.86488342285156,294.1831359863281,75.964599609375,1139.2769775390625,389.2754211425781,59.86332702636719,179.5499267578125,74.20133972167969,149.73260498046875,814.5755004882812,854.7158813476562,1412.4649658203125,603.7775268554688,304.2826232910156,311.7171325683594,89.61764526367188,85.41361236572266,116.61246490478516,343.66204833984375,63.756282806396484,231.16445922851562,235.92726135253906,16082.1796875,651.9080810546875,350.0500183105469,688.3680419921875,184.22886657714844,127.23040771484375,527.5022583007812,69.02679443359375,30.49217987060547,322.0824279785156,361.4345703125,633.2830810546875,384.9824523925781,845.0189819335938,3833.31005859375,68.3955307006836,80.75284576416016,247.03819274902344
2016-11-01,960.1992797851562,35.62904357910156,290.39666748046875,212.72894287109375,1299.4078369140625,37.97605514526367,1000.44677734375,768.6233520507812,468.6295471191406,2221.40087890625,344.5620422363281,1918.620849609375,103.04888916015625,136.68663024902344,207.23130798339844,405.62469482421875,272.0670471191406,86.8871078491211,20191.47265625,127.21612548828125,52.85515213012695,225.72247314453125,537.3298950195312,154.9644012451172,798.040771484375,264.2993469238281,1203.3353271484375,625.5877075195312,2360.04345703125,57.46919250488281,486.2186279296875,705.6221923828125,384.35894775390625,301.95770263671875,291.9943542480469,2516.07275390625,724.4255981445312,238.56527709960938,296.75701904296875,75.77166748046875,1152.9979248046875,386.1339416503906,60.16864776611328,177.223388671875,76.56788635253906,150.09817504882812,800.8558959960938,844.5853881835938,1431.445068359375,610.4743041992188,306.6989440917969,303.1765441894531,91.2363510131836,85.82426452636719,117.52701568603516,340.1241149902344,64.11872100830078,230.2989044189453,236.7960205078125,16174.521484375,641.3890380859375,348.6371154785156,679.4325561523438,185.3282012939453,126.00312805175781,521.2154541015625,68.89456939697266,31.413454055786133,320.52984619140625,360.6121826171875,617.3531494140625,383.794189453125,856.14013671875,3827.5830078125,74.20205688476562,80.51692962646484,242.60147094726562
2016-11-02,952.5917358398438,34.56150436401367,285.4005126953125,209.33566284179688,1264.0037841796875,37.87069320678711,987.485107421875,750.0038452148438,469.6144714355469,2216.05517578125,335.9601745605469,1928.86767578125,99.07089233398438,132.02183532714844,206.63546752929688,399.4703369140625,265.3392333984375,84.09420776367188,19616.65625,124.20575714111328,49.86174774169922,224.9677734375,526.3812866210938,153.97845458984375,784.5083618164062,267.6569519042969,1184.41064453125,613.213623046875,2309.596435546875,56.88433837890625,482.92822265625,686.1203002929688,385.727294921875,298.5977783203125,288.83056640625,2483.746337890625,729.4994506835938,235.57618713378906,293.1140441894531,74.08357238769531,1167.43115234375,382.8558044433594,58.493961334228516,175.2661590576172,73.70829772949219,147.48956298828125,799.3150024414062,836.2153930664062,1416.45068359375,630.2428588867188,298.9837341308594,301.60589599609375,92.11929321289062,84.21248626708984,112.69021606445312,336.6100158691406,63.46628952026367,224.32778930664062,229.57188415527344,15838.384765625,637.9469604492188,333.5754699707031,661.1908569335938,179.05361938476562,122.68486022949219,504.2214660644531,67.92485046386719,31.086301803588867,317.7574462890625,365.3533020019531,601.2440795898438,380.9900207519531,843.610595703125,3749.958740234375,73.67877960205078,80.01888275146484,234.87364196777344
2016-11-03,949.53125,34.428062438964844,274.2662048339844,211.51084899902344,1242.732421875,38.48183822631836,963.6979370117188,730.8143920898438,468.6788635253906,2224.7421875,333.48968505859375,1922.3868408203125,100.13946533203125,128.98533630371094,206.7148895263672,397.8556823730469,264.7822265625,84.49317932128906,19464.001953125,121.17657470703125,50.150062561035156,219.89776611328125,526.2872924804688,153.53236389160156,782.7859497070312,267.1556701660156,1177.2144775390625,613.5051879882812,2288.126708984375,56.89762496948242,474.3543701171875,666.9484252929688,373.4595031738281,298.1290283203125,290.8702087402344,2522.26953125,728.0250854492188,233.71337890625,291.4842834472656,72.63662719726562,1168.80810546875,377.31427001953125,57.318904876708984,177.4818878173828,72.17990112304688,144.34390258789062,801.3032836914062,833.6467895507812,1395.43017578125,626.399658203125,297.66961669921875,299.758544921875,90.08853149414062,83.83263397216797,110.54171752929688,328.91259765625,63.411949157714844,224.37159729003906,224.63385009765625,15507.8291015625,624.233642578125,334.1329650878906,651.5607299804688,172.7452392578125,119.41206359863281,501.17633056640625,67.61628723144531,30.33048439025879,316.42657470703125,364.9662170410156,589.4310302734375,374.26751708984375,847.2044067382812,3760.11279296875,73.52686309814453,78.21894073486328,234.70860290527344
2016-11-04,951.8047485351562,33.3071403503418,273.7903747558594,209.55320739746094,1248.7059326171875,38.31324768066406,969.18017578125,691.6754760742188,471.48590087890625,2212.517333984375,318.4426574707031,1918.095703125,96.47718811035156,125.46476745605469,206.35740661621094,390.29730224609375,262.85382080078125,82.68240356445312,19464.685546875,121.07311248779297,49.14944076538086,216.4048614501953,511.90838623046875,148.3207244873047,807.1443481445312,272.03131103515625,1171.887451171875,579.1566162109375,2230.372314453125,56.35929489135742,471.5582580566406,660.0934448242188,364.400146484375,310.4940185546875,288.2627258300781,2454.630126953125,735.4839477539062,233.75672912597656,290.8611755371094,70.22505187988281,1157.6981201171875,378.9337463378906,56.62495422363281,183.94451904296875,67.8905258178711,143.6398468017578,794.9903564453125,819.5621948242188,1348.453857421875,631.6465454101562,291.3110046386719,296.9161376953125,90.35342407226562,82.66230773925781,111.3474349975586,331.90069580078125,62.904518127441406,220.3397216796875,222.07342529296875,16185.7265625,611.5391235351562,327.4527282714844,603.2711791992188,172.77906799316406,115.32103729248047,503.2391662597656,65.76498413085938,30.31544303894043,317.9422607421875,357.08056640625,579.4076538085938,374.45819091796875,851.47802734375,3709.967041015625,71.82205963134766,79.07522583007812,232.24269104003906
2016-11-07,962.035400390625,33.6807861328125,279.30999755859375,210.29273986816406,1243.80078125,37.70209503173828,963.8837890625,728.9146118164062,478.08489990234375,2220.221435546875,312.93890380859375,1858.803466796875,96.21004486083984,130.30555725097656,203.1001739501953,401.857177734375,261.9111022949219,85.3525390625,19384.69140625,124.19634246826172,50.71821594238281,216.09523010253906,512.8951416015625,149.9170684814453,801.2802734375,270.8465881347656,1183.8966064453125,584.2247314453125,2238.928466796875,56.67165756225586,469.8589782714844,673.4734497070312,370.20379638671875,319.2648620605469,289.59539794921875,2507.4130859375,726.5072631835938,241.46774291992188,292.2991943359375,70.46620178222656,1154.374755859375,381.6460266113281,58.42919158935547,189.44699096679688,69.91195678710938,144.46575927734375,797.1774291992188,806.9783325195312,1441.1724853515625,634.2240600585938,299.9163818359375,288.170166015625,91.29521179199219,83.67867279052734,110.39714050292969,331.73333740234375,63.06760025024414,219.37559509277344,231.0806884765625,15775.95703125,609.749267578125,330.45166015625,606.4194946289062,172.7283172607422,116.36652374267578,497.3943786621094,66.42617797851562,31.029903411865234,328.88409423828125,358.4835205078125,596.6129150390625,371.54986572265625,866.435791015625,3761.89306640625,73.43888854980469,78.63835144042969,234.42706298828125
2016-11-08,951.6736450195312,34.58819580078125,275.83642578125,212.85939025878906,1242.44091796875,38.671512603759766,982.1421508789062,717.8473510742188,483.4527893066406,2252.376220703125,306.0255126953125,1915.4244384765625,95.55919647216797,131.09768676757812,195.23516845703125,397.6217041015625,261.3111877441406,87.89990997314453,19527.939453125,124.28101348876953,50.31118392944336,214.4503936767578,503.07427978515625,148.8606414794922,806.3037109375,271.3478088378906,1163.56982421875,586.5473022460938,2261.884521484375,58.366424560546875,473.1648254394531,667.681396484375,372.09112548828125,316.06121826171875,290.7195739746094,2517.753173828125,732.5352172851562,245.36659240722656,290.9570617675781,69.74273681640625,1149.911865234375,383.4607849121094,58.928829193115234,188.7822265625,71.19384002685547,149.55657958984375,807.0695190429688,806.5166015625,1430.7332763671875,637.284912109375,306.7837219238281,287.8869323730469,90.73602294921875,84.09956359863281,111.80188751220703,330.56201171875,64.15497589111328,219.89051818847656,231.0349884033203,16316.734375,618.9188842773438,335.23834228515625,588.3630981445312,173.08348083496094,115.86649322509766,530.645751953125,65.58868408203125,30.732831954956055,335.75970458984375,359.1124572753906,588.2452392578125,372.78955078125,877.5084838867188,3810.450927734375,74.83448791503906,78.94416809082031,238.13565063476562
2016-11-09,919.58251953125,33.04026794433594,268.74664306640625,200.80911254882812,1259.535888671875,38.523990631103516,976.5206298828125,721.6472778320312,480.20245361328125,2184.411376953125,302.0807189941406,1810.6783447265625,90.26005554199219,133.07801818847656,186.57569885253906,410.7727966308594,257.96875,85.07633209228516,19237.015625,124.16813659667969,50.947174072265625,203.22666931152344,494.61602783203125,148.8606414794922,800.8685913085938,271.9858093261719,1169.69140625,617.3038940429688,2174.589111328125,59.35005187988281,457.855712890625,656.7942504882812,353.97259521484375,306.6262512207031,290.0126037597656,2415.809326171875,718.3978881835938,243.85037231445312,285.7322998046875,69.35688018798828,1138.707275390625,373.9776611328125,58.53097152709961,183.27978515625,69.07379913330078,151.71841430664062,817.3095092773438,802.6203002929688,1451.658935546875,613.6961669921875,303.9859313964844,285.0399475097656,90.70659637451172,82.82656860351562,111.51265716552734,324.1793212890625,65.31483459472656,220.13156127929688,237.75616455078125,15729.4970703125,597.330078125,328.0487060546875,611.83642578125,167.53616333007812,110.82093811035156,524.064208984375,63.208438873291016,30.03342056274414,321.2322082519531,337.4873046875,605.87548828125,362.0621032714844,863.0363159179688,3624.498046875,74.08563995361328,78.09661865234375,236.71823120117188
